"합계","자치구","사고유형","소계","사고통계","year","case"
"합계","중랑구","차대사람","소계","발생건수 (건)","2014",452
"합계","중랑구","차대사람","소계","발생건수 (건)","2015",505
"합계","중랑구","차대사람","소계","발생건수 (건)","2016",425
"합계","중랑구","차대사람","소계","발생건수 (건)","2017",432
"합계","중랑구","차대사람","소계","발생건수 (건)","2018",432
"합계","중랑구","차대사람","소계","발생건수 (건)","2019",470
"합계","중랑구","차대사람","소계","발생건수 (건)","2020",358
"합계","중랑구","차대사람","소계","발생건수 (건)","2021",332
"합계","중랑구","차대사람","소계","사망자수 (명)","2007",11
"합계","중랑구","차대사람","소계","사망자수 (명)","2008",8
"합계","중랑구","차대사람","소계","사망자수 (명)","2009",9
"합계","중랑구","차대사람","소계","사망자수 (명)","2010",7
"합계","중랑구","차대사람","소계","사망자수 (명)","2011",8
"합계","중랑구","차대사람","소계","사망자수 (명)","2012",8
"합계","중랑구","차대사람","소계","사망자수 (명)","2013",5
"합계","중랑구","차대사람","소계","사망자수 (명)","2014",4
"합계","중랑구","차대사람","소계","사망자수 (명)","2015",5
"합계","중랑구","차대사람","소계","사망자수 (명)","2016",8
"합계","중랑구","차대사람","소계","사망자수 (명)","2017",3
"합계","중랑구","차대사람","소계","사망자수 (명)","2018",8
"합계","중랑구","차대사람","소계","사망자수 (명)","2019",7
"합계","중랑구","차대사람","소계","사망자수 (명)","2020",4
"합계","중랑구","차대사람","소계","사망자수 (명)","2021",6
"합계","중랑구","차대사람","소계","부상자수 (명)","2007",505
"합계","중랑구","차대사람","소계","부상자수 (명)","2008",549
"합계","중랑구","차대사람","소계","부상자수 (명)","2009",551
"합계","중랑구","차대사람","소계","부상자수 (명)","2010",578
"합계","중랑구","차대사람","소계","부상자수 (명)","2011",506
"합계","중랑구","차대사람","소계","부상자수 (명)","2012",499
"합계","중랑구","차대사람","소계","부상자수 (명)","2013",508
"합계","중랑구","차대사람","소계","부상자수 (명)","2014",479
"합계","중랑구","차대사람","소계","부상자수 (명)","2015",526
"합계","중랑구","차대사람","소계","부상자수 (명)","2016",453
"합계","중랑구","차대사람","소계","부상자수 (명)","2017",449
"합계","중랑구","차대사람","소계","부상자수 (명)","2018",452
"합계","중랑구","차대사람","소계","부상자수 (명)","2019",486
"합계","중랑구","차대사람","소계","부상자수 (명)","2020",371
"합계","중랑구","차대사람","소계","부상자수 (명)","2021",349
"합계","중랑구","차대차","소계","발생건수 (건)","2007",1538
"합계","중랑구","차대차","소계","발생건수 (건)","2008",1448
"합계","중랑구","차대차","소계","발생건수 (건)","2009",1433
"합계","중랑구","차대차","소계","발생건수 (건)","2010",1457
"합계","중랑구","차대차","소계","발생건수 (건)","2011",1235
"합계","중랑구","차대차","소계","발생건수 (건)","2012",1220
"합계","중랑구","차대차","소계","발생건수 (건)","2013",1162
"합계","중랑구","차대차","소계","발생건수 (건)","2014",1091
"합계","중랑구","차대차","소계","발생건수 (건)","2015",1146
"합계","중랑구","차대차","소계","발생건수 (건)","2016",1071
"합계","중랑구","차대차","소계","발생건수 (건)","2017",1157
"합계","중랑구","차대차","소계","발생건수 (건)","2018",1075
"합계","중랑구","차대차","소계","발생건수 (건)","2019",1088
"합계","중랑구","차대차","소계","발생건수 (건)","2020",1032
"합계","중랑구","차대차","소계","발생건수 (건)","2021",1000
"합계","중랑구","차대차","소계","사망자수 (명)","2007",7
"합계","중랑구","차대차","소계","사망자수 (명)","2008",5
"합계","중랑구","차대차","소계","사망자수 (명)","2009",6
"합계","중랑구","차대차","소계","사망자수 (명)","2010",9
"합계","중랑구","차대차","소계","사망자수 (명)","2011",3
"합계","중랑구","차대차","소계","사망자수 (명)","2012",3
"합계","중랑구","차대차","소계","사망자수 (명)","2013",3
"합계","중랑구","차대차","소계","사망자수 (명)","2014",7
"합계","중랑구","차대차","소계","사망자수 (명)","2015",6
"합계","중랑구","차대차","소계","사망자수 (명)","2016",0
"합계","중랑구","차대차","소계","사망자수 (명)","2017",2
"합계","중랑구","차대차","소계","사망자수 (명)","2018",2
"합계","중랑구","차대차","소계","사망자수 (명)","2019",4
"합계","중랑구","차대차","소계","사망자수 (명)","2020",0
"합계","중랑구","차대차","소계","사망자수 (명)","2021",0
"합계","중랑구","차대차","소계","부상자수 (명)","2007",2467
"합계","중랑구","차대차","소계","부상자수 (명)","2008",2162
"합계","중랑구","차대차","소계","부상자수 (명)","2009",2203
"합계","중랑구","차대차","소계","부상자수 (명)","2010",2190
"합계","중랑구","차대차","소계","부상자수 (명)","2011",1802
"합계","중랑구","차대차","소계","부상자수 (명)","2012",1828
"합계","중랑구","차대차","소계","부상자수 (명)","2013",1790
"합계","중랑구","차대차","소계","부상자수 (명)","2014",1608
"합계","중랑구","차대차","소계","부상자수 (명)","2015",1670
"합계","중랑구","차대차","소계","부상자수 (명)","2016",1537
"합계","중랑구","차대차","소계","부상자수 (명)","2017",1729
"합계","중랑구","차대차","소계","부상자수 (명)","2018",1619
"합계","중랑구","차대차","소계","부상자수 (명)","2019",1568
"합계","중랑구","차대차","소계","부상자수 (명)","2020",1510
"합계","중랑구","차대차","소계","부상자수 (명)","2021",1432
"합계","중랑구","차량단독","소계","발생건수 (건)","2007",43
"합계","중랑구","차량단독","소계","발생건수 (건)","2008",67
"합계","중랑구","차량단독","소계","발생건수 (건)","2009",65
"합계","중랑구","차량단독","소계","발생건수 (건)","2010",63
"합계","중랑구","차량단독","소계","발생건수 (건)","2011",63
"합계","중랑구","차량단독","소계","발생건수 (건)","2012",66
"합계","중랑구","차량단독","소계","발생건수 (건)","2013",66
"합계","중랑구","차량단독","소계","발생건수 (건)","2014",79
"합계","중랑구","차량단독","소계","발생건수 (건)","2015",71
"합계","중랑구","차량단독","소계","발생건수 (건)","2016",39
"합계","중랑구","차량단독","소계","발생건수 (건)","2017",50
"합계","중랑구","차량단독","소계","발생건수 (건)","2018",58
"합계","중랑구","차량단독","소계","발생건수 (건)","2019",62
"합계","중랑구","차량단독","소계","발생건수 (건)","2020",57
"합계","중랑구","차량단독","소계","발생건수 (건)","2021",41
"합계","중랑구","차량단독","소계","사망자수 (명)","2007",2
"합계","중랑구","차량단독","소계","사망자수 (명)","2008",4
"합계","중랑구","차량단독","소계","사망자수 (명)","2009",0
"합계","중랑구","차량단독","소계","사망자수 (명)","2010",1
"합계","중랑구","차량단독","소계","사망자수 (명)","2011",1
"합계","중랑구","차량단독","소계","사망자수 (명)","2012",0
"합계","중랑구","차량단독","소계","사망자수 (명)","2013",1
"합계","중랑구","차량단독","소계","사망자수 (명)","2014",0
"합계","중랑구","차량단독","소계","사망자수 (명)","2015",5
"합계","중랑구","차량단독","소계","사망자수 (명)","2016",1
"합계","중랑구","차량단독","소계","사망자수 (명)","2017",1
"합계","중랑구","차량단독","소계","사망자수 (명)","2018",0
"합계","중랑구","차량단독","소계","사망자수 (명)","2019",1
"합계","중랑구","차량단독","소계","사망자수 (명)","2020",0
"합계","중랑구","차량단독","소계","사망자수 (명)","2021",1
"합계","중랑구","차량단독","소계","부상자수 (명)","2007",50
"합계","중랑구","차량단독","소계","부상자수 (명)","2008",72
"합계","중랑구","차량단독","소계","부상자수 (명)","2009",71
"합계","중랑구","차량단독","소계","부상자수 (명)","2010",73
"합계","중랑구","차량단독","소계","부상자수 (명)","2011",78
"합계","중랑구","차량단독","소계","부상자수 (명)","2012",74
"합계","중랑구","차량단독","소계","부상자수 (명)","2013",71
"합계","중랑구","차량단독","소계","부상자수 (명)","2014",93
"합계","중랑구","차량단독","소계","부상자수 (명)","2015",73
"합계","중랑구","차량단독","소계","부상자수 (명)","2016",40
"합계","중랑구","차량단독","소계","부상자수 (명)","2017",50
"합계","중랑구","차량단독","소계","부상자수 (명)","2018",64
"합계","중랑구","차량단독","소계","부상자수 (명)","2019",68
"합계","중랑구","차량단독","소계","부상자수 (명)","2020",71
"합계","중랑구","차량단독","소계","부상자수 (명)","2021",45
"합계","성북구","합계","소계","발생건수 (건)","2007",1391
"합계","성북구","합계","소계","발생건수 (건)","2008",1781
"합계","성북구","합계","소계","발생건수 (건)","2009",1905
"합계","성북구","합계","소계","발생건수 (건)","2010",1611
"합계","성북구","합계","소계","발생건수 (건)","2011",1569
